SURVEY,DOEID,REGIONC,DIVISION,LRGSTATE,TYPEHUQ,MQRESULT,NWEIGHT,HD65,CD65,ORIG1FAM,LOOKLIKE,SCALEA,SCALEB,SCALEC,SCALED,SCALEE,SCALEF,SCALEG,SCALEH,SCALEI,ENERGYAID,AIDADDRESS,NOPYFIX,NOPYFIXREST,NOPYFL,NOPYFLREST,NOPYEL,NOPYELREST,NOPYGAS,NOPYGASREST,NOPYFIXAC,NOPYFIXACREST,NOPYELAC,NOPYELACREST,SOMEPY,NOPAY,MTHSNOPYJAN,MTHSNOPYFEB,MTHSNOPYMAR,MTHSNOPYAPR,MTHSNOPYMAY,MTHSNOPYJUN,MTHSNOPYJUL,MTHSNOPYAUG,MTHSNOPYSEP,MTHSNOPYOCT,MTHSNOPYNOV,MTHSNOPYDEC,NTIMEWOEL,NDAYSWOEL,SQFTEST,MEASURE,TOTSQFT,TOTBASESQFT,TOTATTCSQFT,TOTGARGSQFT,TOTRHMSQFT,TOTHSQFT,TOTUSQFT,BASHSQFT,BASUSQFT,GARHSQFT,GARUSQFT,ATTHSQFT,ATTUSQFT,RHMHSQFT,RHMUSQFT,TOTCSQFT,TOTUCSQFT,BASCSQFT,BASUCSQFT,GARCSQFT,GARUCSQFT,ATTCSQFT,ATTUCSQFT,RHMCSQFT,RHMUCSQFT,ZSCALEA,ZSCALEB,ZSCALEC,ZSCALED,ZSCALEE,ZSCALEF,ZSCALEG,ZSCALEH,ZSCALEI,ZENERGYAID,ZAIDADDRESS,ZNOPYFIX,ZNOPYFIXREST,ZNOPYFL,ZNOPYFLREST,ZNOPYEL,ZNOPYELREST,ZNOPYGAS,ZNOPYGASREST,ZNOPYFIXAC,ZNOPYFIXACREST,ZNOPYELAC,ZNOPYELACREST,ZSOMEPY,ZNOPAY,ZMTHSNOPYJAN,ZMTHSNOPYFEB,ZMTHSNOPYMAR,ZMTHSNOPYAPR,ZMTHSNOPYMAY,ZMTHSNOPYJUN,ZMTHSNOPYJUL,ZMTHSNOPYAUG,ZMTHSNOPYSEP,ZMTHSNOPYOCT,ZMTHSNOPYNOV,ZMTHSNOPYDEC,ZNTIMEWOEL,ZNDAYSWOEL,ZSQFTEST,ZMEASURE,RHMSQFT,ATTSQFT,BASSQFT
2005,2635,1,1,0,4,9,14399.1686432,5701,939,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,986,1,1286,247,0,0,1039,1039,247,0,247,0,0,0,0,1039,0,429,1286,0,247,0,0,0,0,0,1039,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,0,247
2005,2636,4,9,2,2,9,21344.7011099,1158,1082,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,1174,0,0,400,774,774,400,0,0,0,400,0,0,774,0,774,400,0,0,0,400,0,0,774,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,774,0,0
2005,2637,4,9,0,2,9,8236.7058143,9477,25,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1800,1,2300,0,0,0,2300,2300,0,0,0,0,0,0,0,2300,0,0,2300,0,0,0,0,0,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,0,0
2005,2638,1,2,1,3,9,6094.7650365,5090,1177,9,9,1,1,2,3,2,4,4,4,4,0,9,0,9,9,9,0,9,0,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,2018,615,0,0,1403,2018,0,615,0,0,0,0,0,1403,0,404,2018,0,615,0,0,0,0,0,1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1403,0,615
2005,2639,1,2,1,5,9,26505.2744072,4838,1521,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1200,1,1341,0,0,0,1341,1341,0,0,0,0,0,0,0,1341,0,1341,0,0,0,0,0,0,0,1341,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,0,0
2005,2640,4,9,2,2,9,26007.6973524,2246,1177,9,9,4,4,4,4,4,4,4,4,4,0,9,0,9,9,9,0,9,0,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1150,1,1656,0,0,400,1256,1256,400,0,0,0,400,0,0,1256,0,378,1278,0,0,0,400,0,0,378,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256,0,0
2005,2641,3,5,4,2,9,36233.8992891,772,3208,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1300,1,2160,0,0,400,1760,1760,400,0,0,0,400,0,0,1760,0,1760,400,0,0,0,400,0,0,1760,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,0,0
2005,2642,2,3,0,2,9,37043.0940757,6023,877,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1800,1,2240,0,0,400,1840,1227,1013,0,0,0,400,0,0,1227,613,1840,400,0,0,0,400,0,0,1840,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1840,0,0
2005,2643,1,2,0,2,9,29329.3872937,5435,1282,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,3100,1,9232,2886,1521,650,4175,7061,2171,2886,0,0,650,0,1521,4175,0,8582,5057,0,2886,0,650,0,1521,4175,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4175,1521,2886
2005,2644,1,2,1,2,9,37178.3793686,5544,1086,9,9,4,4,4,4,4,4,4,4,4,0,9,0,9,9,9,0,9,0,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99998,3,1416,0,0,0,1416,1416,0,0,0,0,0,0,0,1416,0,850,1416,0,0,0,0,0,0,0,1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1416,0,0
2005,2645,2,3,0,2,9,28333.5371148,5830,1228,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1800,1,2790,1395,0,400,995,2390,400,1395,0,0,400,0,0,995,0,2390,1795,0,1395,0,400,0,0,995,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,0,1395
2005,2646,3,6,0,2,9,27179.2370247,3576,1765,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99998,1,4032,944,0,400,2688,3396,636,708,236,0,400,0,0,2688,0,3632,636,708,236,0,400,0,0,2688,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2688,0,944
2005,2647,2,3,0,2,9,23378.8342681,7344,754,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1400,1,2484,992,0,250,1242,1738,746,496,496,0,250,0,0,1242,0,1117,2484,0,992,0,250,0,0,0,1242,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242,0,992
2005,2648,1,2,1,2,9,24411.0193665,5679,1013,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,2350,1032,0,250,1068,2100,250,1032,0,0,250,0,0,1068,0,700,2350,0,1032,0,250,0,0,0,1068,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1068,0,1032
2005,2649,4,9,0,1,9,21374.8955705,4622,115,9,9,1,1,4,2,2,4,4,4,4,0,9,0,9,9,9,0,9,9,9,9,9,9,9,1,0,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1000,1,1404,0,0,0,1404,1404,0,0,0,0,0,0,0,1404,0,0,1404,0,0,0,0,0,0,0,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1404,0,0
2005,2650,4,8,0,5,9,21833.8672980,4636,1508,9,9,4,4,4,4,4,4,4,4,4,0,9,0,9,9,9,0,9,9,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,600,1,617,0,0,0,617,617,0,0,0,0,0,0,0,617,0,0,617,0,0,0,0,0,0,0,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,0,0
2005,2651,4,8,0,2,9,35421.1923939,1686,3372,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1100,1,2240,0,1120,400,720,720,1520,0,0,0,400,0,1120,720,0,1840,1520,0,0,0,400,0,1120,720,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,1120,0
2005,2652,3,7,0,5,9,36190.2164856,3243,2045,9,9,3,4,4,4,4,4,4,4,4,0,9,0,9,9,9,0,9,9,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,600,1,702,0,0,0,702,702,0,0,0,0,0,0,0,702,0,702,0,0,0,0,0,0,0,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,0,0
2005,2653,2,3,0,2,9,5675.9686502,6169,996,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99998,2,1863,0,0,0,1863,1863,0,0,0,0,0,0,0,1863,0,745,1863,0,0,0,0,0,0,0,1863,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1863,0,0
2005,2654,3,6,0,2,9,20079.8056033,3067,2169,9,9,4,4,4,4,4,4,4,4,4,0,9,0,9,9,9,0,9,0,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1500,1,2490,0,623,0,1868,1121,1370,0,0,0,0,0,623,1121,747,2490,623,0,0,0,0,0,623,1868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868,622.5,0
2005,2655,4,9,2,2,9,25955.1565497,1273,1552,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,3000,1,2274,0,72,650,1552,1552,722,0,0,0,650,0,72,1552,0,1624,722,0,0,0,650,0,72,1552,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552,72,0
2005,2656,4,8,0,2,9,25292.6641772,1618,3462,9,9,3,4,4,4,4,4,4,4,4,0,9,0,9,9,9,0,9,9,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1900,1,1244,0,0,400,844,1244,0,0,0,400,0,0,0,844,0,844,0,0,0,400,0,0,0,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,0,0
2005,2657,3,7,3,5,9,26983.7806336,2029,3007,9,9,1,2,2,4,1,2,4,4,4,0,9,0,9,9,9,0,9,9,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,625,0,0,0,625,625,0,0,0,0,0,0,0,625,0,625,0,0,0,0,0,0,0,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,625,0,0
2005,2658,4,9,2,2,9,21344.7011099,1169,1037,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1250,1,1350,0,0,0,1350,1350,0,0,0,0,0,0,0,1350,0,0,1350,0,0,0,0,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,0,0
2005,2659,3,7,3,2,9,30598.5415178,1897,2699,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,1959,0,0,400,1559,1559,400,0,0,0,400,0,0,1559,0,1559,400,0,0,0,400,0,0,1559,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1559,0,0
2005,2660,3,5,4,3,9,36271.4827218,516,3547,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1900,1,1840,0,0,400,1440,1440,400,0,0,0,400,0,0,1440,0,1440,400,0,0,0,400,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,0
2005,2661,3,7,3,5,9,28531.0724964,1311,3182,9,9,1,1,2,2,4,4,4,3,1,1,1,0,9,9,9,0,9,0,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,811,0,0,0,811,811,0,0,0,0,0,0,0,811,0,405,811,0,0,0,0,0,0,0,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,811,0,0
2005,2662,3,5,0,2,9,29248.4763324,3058,2037,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1200,1,1107,0,0,0,1107,1107,0,0,0,0,0,0,0,1107,0,1107,0,0,0,0,0,0,0,1107,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107,0,0
2005,2663,1,2,1,5,9,39529.9030252,6380,1042,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,803,0,0,0,803,803,0,0,0,0,0,0,0,803,0,0,803,0,0,0,0,0,0,0,803,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,803,0,0
2005,2664,3,5,4,2,9,35917.1534713,1217,2512,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1400,1,6936,0,3468,400,3068,3935,3001,0,0,0,400,867,2601,3068,0,6536,3868,0,0,0,400,0,3468,3068,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3068,3468,0
2005,2665,4,8,0,2,9,20183.5993370,5221,861,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,2334,1,3128,1130,0,400,1598,2728,400,1130,0,0,400,0,0,1598,0,2728,400,1130,0,0,400,0,0,1598,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598,0,1130
2005,2666,1,1,0,5,9,17512.3488096,6784,658,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,723,0,0,0,723,723,0,0,0,0,0,0,0,723,0,181,723,0,0,0,0,0,0,0,723,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,723,0,0
2005,2667,4,9,0,5,9,12980.9420507,7,4097,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1300,3,1102,0,0,0,1102,0,1102,0,0,0,0,0,0,0,1102,1102,0,0,0,0,0,0,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,0,0
2005,2668,2,4,0,2,9,6354.2693074,4504,1465,9,9,2,2,2,4,4,4,4,3,3,1,1,1,0,9,9,0,9,9,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,1568,560,0,0,1008,1568,0,560,0,0,0,0,0,1008,0,314,1568,0,560,0,0,0,0,0,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1008,0,560
2005,2669,4,9,0,2,9,8236.7058143,9903,0,9,9,3,4,4,4,4,4,4,4,4,0,9,0,9,9,9,0,9,0,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1200,1,1071,0,0,0,1071,1071,0,0,0,0,0,0,0,1071,0,0,1071,0,0,0,0,0,0,0,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,0,0
2005,2670,3,7,0,2,9,48242.7518446,1261,3451,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1845,1,2016,0,1008,0,1008,1008,1008,0,0,0,0,0,1008,1008,0,2016,1008,0,0,0,0,0,1008,1008,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,1008,0
2005,2671,3,6,0,2,9,18258.8362065,5146,1299,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,1980,660,0,0,1320,1980,0,660,0,0,0,0,0,1320,0,0,1980,0,660,0,0,0,0,0,1320,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320,0,660
2005,2672,3,7,3,2,9,25840.2378037,313,4468,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1500,1,3666,0,1833,400,1433,1433,2233,0,0,0,400,0,1833,1433,0,3266,2233,0,0,0,400,0,1833,1433,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433,1833,0
2005,2673,3,6,0,2,9,20091.9116278,3526,1658,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,3100,2,4524,900,999,400,2225,3125,1399,900,0,0,400,0,999,2225,0,4124,1399,900,0,0,400,0,999,2225,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2225,999,900
2005,2674,3,5,0,2,9,31020.0983273,3150,1739,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,4000,1,6048,2016,2016,400,1616,3582,2466,1966,50,0,400,0,2016,1616,0,5648,2466,1966,50,0,400,0,2016,1616,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616,2016,2016
2005,2675,3,5,0,2,9,29638.0157097,3229,1581,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1900,1,2613,0,0,400,2213,2213,400,0,0,0,400,0,0,2213,0,2213,400,0,0,0,400,0,0,2213,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2213,0,0
2005,2676,3,7,3,2,9,31113.3023478,1157,3553,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1500,1,1770,0,0,400,1370,1370,400,0,0,0,400,0,0,1370,0,1370,400,0,0,0,400,0,0,1370,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,0,0
2005,2677,1,2,0,3,9,22659.8959469,5728,1072,9,9,2,1,2,3,4,4,4,4,4,0,9,1,9,9,9,0,9,9,9,1,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,802,60,60,250,431,122,680,0,60,0,250,60,0,62,370,394,802,0,60,0,250,0,60,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,431,60.4,60
2005,2678,2,3,0,3,9,38061.0658171,5673,1050,9,9,4,4,4,2,4,4,4,4,4,0,9,0,9,9,9,0,9,0,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,450,1,693,0,0,0,693,693,0,0,0,0,0,0,0,693,0,693,0,0,0,0,0,0,0,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,0,0
2005,2679,3,6,0,2,9,19271.2933663,4374,1404,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,2000,1,1728,864,0,0,864,1728,0,864,0,0,0,0,0,864,0,1728,0,864,0,0,0,0,0,864,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,864
2005,2680,2,3,0,3,9,21549.0313394,7579,703,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1100,1,1161,0,0,400,761,761,400,0,0,0,400,0,0,761,0,254,1161,0,0,0,400,0,0,0,761,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,0,0
2005,2681,2,4,0,2,9,25636.0918300,4804,1549,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1248,1,1768,0,0,400,1368,1368,400,0,0,0,400,0,0,1368,0,564,1204,0,0,0,400,0,0,564,804,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1368,0,0
2005,2682,3,7,3,2,9,25714.9043801,2334,2042,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,2100,1,4970,2485,0,0,2485,2485,2485,0,2485,0,0,0,0,2485,0,4970,2485,0,2485,0,0,0,0,2485,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2485,0,2485
2005,2683,4,9,0,2,9,24902.1380191,4068,449,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1500,1,1064,0,0,400,664,664,400,0,0,0,400,0,0,664,0,111,1064,0,0,0,400,0,0,0,664,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,0,0
